y_pred_prob,y_true
0.57268953,0
0.5563919,1
0.3962459,0
0.4146392,0
0.5930501,0
0.7732466,1
0.33797058,0
0.5543567,0
0.5299922,0
0.35913232,0
0.5248899,0
0.37936586,0
0.5730279,0
0.5681681,0
0.5321252,0
0.5521801,1
0.50950205,0
0.58054316,0
0.5429973,0
0.58683366,0
0.5230123,1
0.4220157,0
0.50229317,0
0.59545124,0
0.5766514,0
0.48897555,0
0.58469164,0
0.53886193,0
0.3445958,0
0.5277032,0
0.5026493,0
0.48084864,0
0.52056426,1
0.38150674,0
0.5780262,1
0.59573215,1
0.37764806,0
0.37524828,0
0.37769908,0
0.36432463,0
0.31698716,0
0.38963053,0
0.5085599,0
0.53933954,1
0.5174238,0
0.53257483,0
0.66327304,1
0.55547714,0
0.5609369,0
0.37161875,0
0.56810564,0
0.56145537,1
0.4504108,1
0.34107047,0
0.34124464,0
0.4357608,1
0.58444375,1
0.38076675,0
0.60648346,1
0.5682799,1
0.34403145,0
0.5325053,0
0.3546155,0
0.48416746,0
0.45939246,0
0.609089,0
0.3457242,0
0.37570527,0
0.45792553,1
0.53837824,0
0.3877379,0
0.40028614,0
0.38051015,0
0.3571111,0
0.54518354,0
0.651294,1
0.5855953,1
0.6042962,1
0.36789137,0
0.3621478,0
0.5409411,0
0.37499815,0
0.5630581,1
0.45202342,0
0.514805,1
0.42355737,0
0.36419815,0
0.48900875,0
0.4864151,0
0.553153,0
0.48683685,0
0.5322562,0
0.57591987,0
0.2769974,0
0.5052055,1
0.31334502,0
0.3840931,0
0.6346301,0
0.3842286,0
0.3436805,0
0.37720495,0
0.4530707,0
0.34905177,0
0.54705155,0
0.39660525,0
0.39226633,0
0.3389122,0
0.6364433,0
0.24658492,0
0.5251779,0
0.55207944,0
0.61809444,0
0.53933215,0
0.60353154,0
0.3624581,0
0.39105436,0
0.57848525,0
0.6606535,1
0.5300237,0
0.33344108,1
0.6107274,1
0.5310386,1
0.5835755,0
0.35790342,0
0.53748643,0
0.40932575,0
0.50767714,0
0.38500994,0
0.5475774,1
0.40036702,0
0.55582136,0
0.59248924,0
0.3804004,0
0.56835455,0
0.6032397,1
0.54210865,1
0.52819926,0
0.36359704,0
0.3192581,0
0.30365348,0
0.35935467,0
0.4063235,0
0.5643155,1
0.34748322,0
0.31296673,0
0.5578435,1
0.37995675,0
0.5737577,0
0.5589961,0
0.5708409,0
0.5565038,1
0.33976513,0
0.38334948,0
0.3278405,0
0.3090857,0
0.38784838,0
0.39794865,0
0.42806318,0
0.3613701,0
0.5821807,1
0.44995847,0
0.37573585,0
0.56438494,0
0.43038183,0
0.49406302,0
0.59690344,1
0.33791173,0
0.5134397,0
0.32746392,0
0.55451524,0
0.5649915,0
0.4449768,0
0.48667708,0
0.61108255,0
0.5892368,0
0.374371,0
0.5394796,0
0.38551244,0
0.56555915,0
0.46785963,0
0.54403573,0
0.37020653,0
0.47104907,1
0.37729755,0
0.54174465,1
0.40033272,0
0.4880591,0
0.58901143,0
0.5400543,0
0.3629973,0
0.34074545,0
0.35606626,0
0.6080734,1
0.5846713,1
0.5884242,0
0.5812317,0
0.33590138,0
0.5745352,0
0.601652,0
0.6038948,0
0.5807957,1
0.5608145,0
0.31229228,0
0.38766795,0
0.5629098,1
0.4533421,0
0.5583504,0
0.5329245,0
0.3583903,0
0.5348083,0
0.311258,0
0.3739943,0
0.62181664,1
0.3974339,0
0.5998494,0
0.49381295,0
0.53837925,0
0.4391042,0
0.39190915,0
0.5560993,0
0.35616285,0
0.41236502,1
0.5800019,1
0.6069844,1
0.48006377,0
0.4090426,0
0.5896867,1
0.58581305,0
0.6088532,0
0.4066251,0
0.4598147,0
0.53025895,0
0.5936644,0
0.3710416,0
0.57841647,1
0.3330833,0
0.6388435,0
0.30996433,0
0.5224632,0
0.5059098,0
0.52001745,0
0.60051507,0
0.5118176,0
0.53203577,0
0.50198066,0
0.4303174,0
0.41903222,1
0.365758,0
0.3801868,0
0.5153036,0
0.55092406,0
0.56400007,1
0.5318878,0
0.33070868,0
0.3957495,0
0.38985914,0
0.39776045,0
0.45048574,1
0.36494505,0
0.37607953,0
0.41406366,0
0.46038967,0
0.42196286,0
0.711768,1
0.46600184,1
0.46207672,0
0.46556395,0
0.36285734,0
0.35900378,0
0.57234544,0
0.41366398,1
0.5617577,1
0.4345729,0
0.51364815,1
0.3247561,0
0.42192423,0
0.53052694,0
0.55051136,0
0.50966567,0
0.7767472,1
0.43453872,0
0.55836034,1
0.61519057,0
0.53378534,0
0.65295774,0
0.56644243,0
0.37700066,0
0.5868257,1
0.37091064,0
0.48385113,0
0.5637177,0
0.30312985,1
0.3575194,0
0.40156615,0
0.52932066,0
0.4193933,0
0.31275526,0
0.3415935,0
0.46083182,0
0.52531195,0
0.35642058,0
0.58579206,0
0.58236647,0
0.4036315,0
0.32589513,0
0.5598392,0
0.68889105,0
0.5356176,1
0.43036968,0
0.5499228,1
0.51491994,0
0.53673464,0
0.3854479,0
0.57313985,0
0.5857613,0
0.4068907,0
0.3706437,1
0.4997874,0
0.35411543,0
0.55113006,0
0.5418169,0
0.35514426,0
0.5997525,1
0.45753375,0
0.60016704,1
0.3671871,0
0.42794,0
0.5047583,0
0.53729475,0
0.31844497,0
0.5884933,0
0.33764455,0
0.51109976,0
0.52736235,1
0.4520358,1
0.2903971,0
0.64859957,0
0.5488361,0
0.40125883,0
0.53224474,1
0.5403203,0
0.5602032,1
0.6356076,0
0.40198082,0
0.5968667,0
0.61417127,0
0.5456493,0
0.36305815,0
0.43538517,0
0.4640949,0
0.6090071,1
0.66611105,0
0.5899412,0
0.3687908,0
0.41031384,0
0.63877296,0
0.6028808,0
0.4590306,1
0.52497065,0
0.50775194,0
0.3453073,0
0.31670165,0
0.6152066,0
0.34826326,1
0.4169684,0
0.42536828,0
0.54901844,0
0.53799325,0
0.56921047,1
0.49386534,0
0.44104347,0
0.4100904,1
0.54390323,0
0.5547634,0
0.5977489,0
0.5218885,0
0.43097052,0
0.43961972,0
0.34601194,0
0.6283216,0
0.5553941,0
0.55780846,0
0.57095134,0
0.59478986,0
0.56142485,0
0.5248044,1
0.54057276,0
0.5778011,0
0.46726403,1
0.39497668,0
0.5881371,0
0.549177,1
0.5762692,1
0.47668415,1
0.5636663,1
0.31682244,0
0.22528735,0
0.5893204,0
0.5458129,0
0.38675842,1
0.35514262,0
0.57594275,0
0.32737017,0
0.39683795,0
0.5614136,0
0.32752764,0
0.597755,1
0.5554394,1
0.41711015,0
0.52382624,0
0.3504053,0
0.420057,0
0.61571825,0
0.5312113,0
0.40997976,0
0.38494542,0
0.35249615,0
0.29709053,0
0.3567433,0
0.6185738,0
0.56194985,0
0.6319311,1
0.55565995,0
0.5388002,0
0.6338196,1
0.590627,1
0.6471131,0
0.42948994,0
0.34806192,0
0.4067577,0
0.6100079,0
0.46106762,0
0.56165445,1
0.35506633,0
0.5823287,0
0.5545702,0
0.59400606,1
0.40764838,0
0.51966375,0
0.3256197,0
0.31569663,0
0.48249263,1
0.3304376,0
0.3654025,0
0.44212443,1
0.28270543,0
0.5735823,0
0.63408834,0
0.55178654,1
0.6249753,1
0.54866534,0
0.69375026,1
0.3813659,0
0.48720556,0
0.5595444,0
0.55858815,1
0.57779634,1
0.3941977,0
0.49741295,0
0.5711652,1
0.57480246,0
0.57947975,0
0.53127956,0
0.58867925,1
0.56110525,0
0.53280836,0
0.41173923,0
0.42985034,0
0.5139628,0
0.59807414,0
0.30521512,0
0.65637535,1
0.40528357,0
0.531807,1
0.54651016,0
0.48911914,0
0.5680981,1
0.6211033,0
0.575956,0
0.35909387,0
0.37014067,0
0.38064322,0
0.5557079,0
0.38306367,0
0.47206095,0
0.40285268,0
0.32546824,0
0.43687823,0
0.50250095,0
0.39725307,0
0.62448037,1
0.46595827,0
0.36444515,0
0.54477555,0
0.488247,0
0.61598855,1
0.5505243,0
0.45740736,0
0.39566067,0
0.50725377,0
0.32233256,0
0.5332345,0
0.32772493,0
0.463313,0
0.569297,0
0.5665039,0
0.40405446,0
0.5111896,0
0.47787145,0
0.679543,1
0.43707803,1
0.29066867,0
0.4252746,0
0.590652,1
0.35396874,0
0.43043807,0
0.56950927,1
0.3913097,0
0.5278243,0
0.6010932,1
0.5447361,0
0.29647005,0
0.52162427,0
0.44251835,0
0.46760595,0
0.36569226,0
0.44974548,1
0.40794337,1
0.62783533,1
0.37139767,0
0.57505715,0
0.5982172,0
0.35773405,0
0.60437924,1
0.57604927,0
0.33294222,0
0.36065453,0
0.47548833,1
0.5747868,0
0.43502522,0
0.6219588,0
0.53416884,0
0.35197353,0
0.33534276,0
0.51479375,0
0.4523533,1
0.59141374,1
0.39696747,0
0.34349662,0
0.51850796,0
0.56621057,0
0.44026268,0
0.42510685,0
0.54930127,0
0.6530759,1
0.43240488,0
0.5833902,0
0.5870582,0
0.5603403,0
0.50605553,0
0.6444851,1
0.41349152,0
0.6006422,1
0.6987704,0
0.56741667,0
0.66772354,0
0.54227936,0
0.34942842,0
0.39936835,0
0.37126076,0
0.557957,1
0.6682464,1
0.51521045,0
0.55898434,0
0.43563503,0
0.32512632,1
0.45729727,1
0.50267863,0
0.34319374,1
0.59297645,1
0.3878306,0
0.56516075,1
0.4171762,0
0.3581798,0
0.589085,0
0.5554603,0
0.71196675,1
0.34719107,0
0.4065411,0
0.44727847,0
0.5652059,1
0.58618635,0
0.3385092,0
0.5661465,0
0.41119006,1
0.5321039,0
0.5607167,0
0.32525325,1
0.68253666,1
0.68546134,1
0.60470176,1
0.57195604,1
0.524398,0
0.58107996,1
0.5306849,0
0.4347978,0
0.34200954,0
0.5915874,0
0.55338454,0
0.41637677,0
0.54968065,0
0.42425132,0
0.59092313,0
0.3377001,0
0.6257186,0
0.49752715,1
0.3169945,0
0.5873406,0
0.46036577,0
0.5908594,0
0.61388874,1
0.4187648,0
0.60765314,0
0.5302861,0
0.566371,0
0.62600183,1
0.4315097,0
0.53698415,0
0.57971936,1
0.3699909,0
0.54557,0
0.3090611,0
0.37071902,0
0.36533463,0
0.36142087,0
0.43682858,0
0.5401529,0
0.47012573,0
0.6238022,0
0.540815,1
0.58210146,0
0.3740651,1
0.3735121,0
0.5820414,0
0.6122579,0
0.5718764,1
0.5095239,0
0.41397,0
0.5801743,0
0.39161184,0
0.5943712,0
0.39064115,0
0.5768349,0
0.5957292,0
0.61165184,0
0.33318236,0
0.45933467,1
0.4345629,0
0.30537036,1
0.34884256,0
0.3135411,0
0.2997186,0
0.39335695,0
0.59527063,0
0.5834648,1
0.45707154,0
0.49852684,0
0.40735972,0
0.35414642,0
0.54746675,0
0.35848847,1
0.56343967,1
0.7377949,0
0.52515167,0
0.37648398,0
0.3654253,0
0.5306345,0
0.532671,0
0.53041023,0
0.39455977,0
0.56649375,0
0.512421,0
0.42459244,1
0.4129849,0
0.37043476,0
0.3772027,0
0.55602837,0
0.36210677,0
0.59562594,0
0.6069611,1
0.53416747,1
0.522011,0
0.51468515,0
0.63204443,1
0.5299727,0
0.28339928,0
0.6041927,0
0.5237881,0
0.5230684,1
0.42163253,0
0.582178,1
0.5164651,0
0.48651776,1
0.39259624,0
0.37016687,0
0.3897714,0
0.59916157,1
0.47479588,0
0.32110956,0
0.40695652,0
0.5923133,0
0.43667793,0
0.34433,0
0.34911042,0
0.55336326,1
0.5499357,0
0.39438394,1
0.59242946,0
0.25939307,0
0.5945669,0
0.57368463,0
0.49905437,0
0.56757736,0
0.48026115,1
0.35152328,0
0.565535,0
0.38054672,0
0.550143,0
0.5324761,0
0.5665368,0
0.5739453,0
0.54376465,0
0.5665486,1
0.5600469,0
0.53520215,0
0.30877772,0
0.5217621,0
0.56091815,0
0.533195,1
0.5330364,1
0.51320326,0
0.48189506,0
0.55599225,1
0.5110641,0
0.57749414,0
0.49439648,1
0.65986764,1
0.30839288,0
0.54704624,0
0.5183131,0
0.4334445,1
0.39702204,0
0.58194673,1
0.6311445,0
0.5338128,1
0.4607507,0
0.56489867,0
0.34302297,0
0.41769594,0
0.5619866,1
0.58100843,1
0.4284729,0
0.4023376,1
0.5818611,0
0.46042004,0
0.40059087,0
0.57826823,0
0.5511906,1
0.5166985,0
0.45392662,0
0.5225899,1
0.2899614,0
0.36214697,0
0.52792746,1
0.7137955,0
0.34998888,0
0.4109627,0
0.56167793,1
0.2885943,0
0.5747587,0
0.62902975,0
0.5084865,0
0.5368606,0
0.37386113,0
0.5221307,0
0.49204373,1
0.48803866,0
0.3386644,0
0.5536258,0
0.67267257,0
0.6616753,1
0.45423457,0
0.6907184,1
0.5334596,0
0.36672437,0
0.60984683,0
0.34746492,0
0.5512168,0
0.62119937,0
0.52002424,0
0.36143786,0
0.4598004,0
0.50983703,1
0.51090074,1
0.40257323,0
0.35262305,0
0.53428733,0
0.5098173,0
0.3903489,0
0.5809734,1
0.3213315,0
0.57960284,1
0.68659496,1
0.5575872,0
0.5390659,0
0.5412723,0
0.39122626,0
0.6330861,1
0.5188842,0
0.58652973,1
0.44094008,0
0.45031315,0
0.5564541,0
0.54944086,0
0.57040286,1
0.43506902,0
0.4779593,0
0.37253296,0
0.37045395,0
0.36259478,0
0.36397186,0
0.48417196,0
0.5590206,0
0.56933963,0
0.56709456,1
0.5002753,0
0.5672903,0
0.58337325,1
0.38846898,0
0.33792102,0
0.5576728,0
0.3195483,0
0.539605,0
0.58016425,0
0.5965363,1
0.48888737,0
0.4693592,0
0.5514593,0
0.35607368,0
0.36724484,0
0.35265672,0
0.56501544,1
0.5438466,0
0.37514997,0
0.54945904,0
0.54272914,1
0.37882364,0
0.5762129,0
0.5179687,0
0.6113964,0
0.5397048,1
0.56751513,1
0.50987613,0
0.40164575,1
0.5616886,0
0.44135216,0
0.5477223,0
0.5413742,0
0.4083033,0
0.507838,0
0.60275,0
0.45537588,0
0.56755865,0
0.4610414,1
0.52277297,0
0.36557153,0
0.3117904,0
0.43325165,0
0.5899669,0
0.6184633,1
0.48671353,0
0.33425927,0
0.62212706,0
0.43736702,0
0.38383493,0
0.34420633,0
0.5169337,0
0.57535946,1
0.5237219,0
0.5743058,1
0.39121628,0
0.27396375,0
0.6057163,0
0.57772464,1
0.5920473,0
0.47104657,1
0.50639635,0
0.62615883,0
0.39125746,0
0.3637973,0
0.5140801,0
0.35827035,0
0.7160737,0
0.5592004,0
0.280623,0
0.5637164,1
0.54333305,0
0.42292964,1
0.5602075,0
0.34915787,0
0.5762911,0
0.61559737,1
0.5405658,1
0.5444804,0
0.4059229,0
0.30941916,0
0.54225564,0
0.3663077,0
0.3364059,0
0.6574839,0
0.42604697,0
0.43067688,0
0.54929,0
0.59180903,0
0.591776,0
0.45520505,0
0.41079834,0
0.3997568,0
0.33130962,0
0.46954393,0
0.55464876,0
0.5395707,0
0.41829816,0
0.52870256,0
0.5426977,0
0.63244605,1
0.545581,0
0.5614722,1
0.58816767,0
0.57567453,0
0.5793157,1
0.71439433,0
0.37611237,0
0.5202161,1
0.42155653,1
0.31671816,0
0.6205799,0
0.59926283,0
0.6582632,0
0.57715356,0
0.49926537,0
0.27518556,0
0.49603721,0
0.6275315,1
0.3601349,0
0.55529547,0
0.67203903,0
0.3135417,0
0.33392197,0
0.55816996,0
0.35854846,0
0.4317415,0
0.38007295,0
0.37574503,0
0.3449294,0
0.5481177,0
0.34676468,0
0.5436444,1
0.5806824,0
0.58462834,0
0.5421103,1
0.52896124,1
0.5341206,0
0.58100957,0
0.59061074,0
0.5479194,0
0.39818993,0
0.49205443,1
0.59779876,1
0.5078644,0
0.62741613,0
0.5468771,1
0.54442424,0
0.57519007,0
0.6101371,0
0.36983314,0
0.32138333,0
0.66622466,1
0.4517765,1
0.4204086,0
0.41016802,0
0.5402271,0
0.5104248,1
0.3055222,0
0.37545186,0
0.6489595,0
0.5255249,1
0.612425,1
0.524064,0
0.39600262,0
0.6458465,1
0.3881679,0
0.5750026,0
0.5382071,0
0.6846673,1
0.5116076,0
0.6187114,1
0.5564146,0
0.3606795,0
0.4108705,1
0.36403874,0
0.6226086,1
0.59689486,1
0.6454766,1
0.6502736,0
0.63443714,0
0.37764594,0
0.5570642,0
0.6194855,1
0.5502657,0
0.6014104,0
0.5438645,0
0.53686196,0
0.57570183,0
0.6571409,0
0.61617005,0
0.59746236,0
0.39657933,0
0.56572056,0
0.31918925,0
0.329467,0
0.39283454,0
0.3617776,0
0.54108435,1
0.5769897,0
0.3754969,0
0.51378655,0
0.57324827,1
0.5444722,0
0.42441726,0
0.54170215,1
0.43848175,0
0.5479772,0
0.5422103,0
0.5427469,1
0.45233256,0
0.41017818,0
0.36199272,0
0.5484229,0
0.4296344,0
0.55885017,1
0.5189207,0
0.54366106,0
0.60936856,0
0.58327574,0
0.4963344,0
0.48260614,0
0.3669219,0
0.3610204,0
0.58091134,0
0.58330727,0
0.62192976,0
0.5930153,1
0.5724371,0
0.5620216,0
0.4760258,0
0.5658831,0
0.43037575,1
0.52383626,0
0.59197783,1
0.35182148,0
0.53000224,0
0.5763079,0
0.33642584,0
0.3879218,0
0.5649873,1
0.47523025,1
0.42529917,0
0.34698755,0
0.5293513,0
0.50727946,0
0.5503153,0
0.55004466,0
0.3274508,0
0.3929909,0
0.34291452,0
0.38323605,0
0.38109204,0
0.5505507,0
0.3795212,0
0.5813893,0
0.5314349,0
0.33471212,0
0.5523274,0
0.56406325,0
0.36522335,0
0.5169433,0
0.4521317,0
0.40170527,0
0.57019085,0
0.55608034,0
0.50888914,0
0.4330106,0
0.40427673,0
0.3637299,0
0.5389129,0
0.559551,0
0.5679312,0
0.5119694,1
0.41178045,0
0.5196555,0
0.55805033,0
0.55803967,0
0.57571185,1
0.33759522,0
0.68131644,0
0.3992619,0
0.55937064,0
0.37915197,0
0.39659053,0
0.5674786,0
0.4085799,0
0.42102474,1
0.5853271,0
0.40861586,0
0.4327317,0
0.5510817,1
0.5784326,0
0.5191291,0
0.4838295,0
0.5263804,0
0.4082255,0
0.46124658,0
0.57436943,0
0.4060209,0
0.36134005,0
0.5275582,1
0.57386345,1
0.5555341,0
0.6016417,0
0.5186707,0
0.59454644,1
0.58665216,1
0.5940344,1
0.50417244,0
0.5816154,1
0.35635018,0
0.47198477,1
0.46005794,0
0.6366983,0
0.5601202,0
0.402659,0
0.36459875,0
0.41005796,0
0.38611138,0
0.6312828,0
0.34322596,0
0.57203823,0
0.4379817,0
0.35189727,1
0.65462685,1
0.5796365,0
0.41544056,0
0.530883,1
0.5486986,0
0.28845888,0
0.28830257,0
0.5726524,0
0.5821752,0
0.57503736,0
0.35336053,0
0.56898105,1
0.5700871,0
0.5869997,0
0.369065,0
0.3387245,0
0.50145525,0
0.4093122,0
0.5618737,0
0.6986847,1
0.60593706,1
0.495659,0
0.53364545,0
0.51064247,0
0.4422461,1
0.42044413,0
0.42486018,1
0.49304307,0
0.3173958,0
0.5897621,0
0.4240892,1
0.49967062,0
0.38165015,0
0.45320892,0
0.55451876,0
0.5564971,0
0.60409063,1
0.5399939,1
0.62092096,1
0.5478079,0
0.6043916,0
0.5381728,0
0.3087787,0
0.5861874,0
0.37207177,0
0.58501405,0
0.57919157,1
0.30863506,0
0.36618775,0
0.54750323,0
0.60655224,1
0.43766373,0
0.48102313,0
0.43879423,0
0.55954266,0
0.38251364,0
0.56360936,0
0.5211934,0
0.5793501,0
0.3585085,0
0.37479824,0
0.3358516,0
0.6057066,0
0.58080214,0
0.33940566,0
0.32079858,0
0.5820162,0
0.5429184,0
0.33600992,0
0.52838564,0
0.6027136,1
0.3767296,0
0.59604245,0
0.51109356,0
0.35366294,0
0.406034,0
0.5799077,1
0.56249404,1
0.53148264,0
0.6526871,0
0.30839288,0
0.57984203,0
0.5370406,0
0.57028913,1
0.53371984,1
0.55582166,0
0.59021366,0
0.36025137,0
0.37440473,0
0.36831924,0
0.41129375,0
0.5955484,1
0.60818523,1
0.5697897,0
0.36555046,0
0.57356334,0
0.5172721,0
0.5372835,0
0.4613267,1
0.54130685,0
0.4893522,0
0.5256402,0
0.5608126,0
0.58856195,0
0.39877495,0
0.5488321,0
0.3578781,0
0.42742628,0
0.35641116,0
0.39731115,0
0.57130396,0
0.37098426,0
0.39820898,0
0.51285785,0
0.55904627,1
0.58558184,0
0.40075713,1
0.36802799,0
0.37706357,0
0.3840674,0
0.39422032,0
0.35170805,0
0.5570373,0
0.5749755,0
0.47978365,0
0.5950202,1
0.5375352,0
0.59273833,0
0.529418,0
0.60607725,0
0.5932498,0
0.52372646,0
0.53581256,0
0.52878666,0
0.549556,0
0.40780684,0
0.36038363,0
0.53244865,0
0.53565836,0
0.43079394,1
0.41556838,0
0.36814773,0
0.49530295,0
0.43819758,1
0.45640305,1
0.5896933,0
0.57130754,0
0.51317555,1
0.54114544,0
0.774698,0
0.40339765,0
0.42722154,0
0.5632911,1
0.39893758,0
0.4845017,0
0.49513546,0
0.2885735,0
0.3393891,0
0.5134027,0
0.384677,0
0.33200786,0
0.47537643,0
0.503095,0
0.5537083,1
0.6102135,0
0.5925827,1
0.33142787,0
0.5462212,0
0.4843259,0
0.3972976,0
0.5187214,0
0.52567834,0
0.3363147,0
0.43420374,0
0.5658272,0
0.5023751,0
0.3767723,0
0.36512896,0
0.6538725,1
0.5348892,0
0.35764188,0
0.63293314,1
0.39158976,0
0.6014405,0
0.57795596,0
0.5055605,1
0.5545274,0
0.44468296,0
0.52674335,0
0.4790344,0
0.51495385,0
0.33240414,0
0.6813061,0
0.38918683,0
0.58320355,0
0.5553597,1
0.4358241,1
0.58399904,0
0.35621655,0
0.62029374,0
0.35232896,0
0.3483879,0
0.41857687,0
0.51127124,0
0.41533902,0
0.3745282,0
0.6223142,1
0.49454704,1
0.6387049,0
0.41662508,0
0.5210075,0
0.6563141,1
0.6031171,1
0.37033898,0
0.5709926,0
0.49517247,0
0.27033323,0
0.58158576,0
0.5636835,0
0.6162175,1
0.51400024,1
0.59253395,1
0.53865457,0
0.6061499,0
0.42130506,0
0.56578434,0
0.5611817,0
0.61267775,0
0.39885744,0
0.6042261,1
0.5323225,0
0.37340462,0
0.369793,0
0.36362147,0
0.58521616,0
0.57086486,1
0.41846594,0
0.40990192,0
0.53126705,0
0.49656433,0
0.36523083,0
0.38196146,0
0.5389896,0
0.36637056,0
0.4546931,1
0.3528395,0
0.44403464,0
0.53862923,0
0.38373768,0
0.6035132,0
0.5870497,1
0.54740393,0
0.5345738,0
0.3236273,0
0.4441705,0
0.52598053,1
0.5597835,0
0.5985901,1
0.35437885,0
0.57978886,0
0.40503237,0
0.55226934,1
0.3559959,0
0.5242544,0
0.5413804,0
0.5260985,0
0.60782063,0
0.64964217,0
0.5817017,0
0.380413,0
0.554924,1
0.30843544,0
0.4596411,0
0.5702223,0
0.42287463,0
0.5497113,1
0.37541568,0
0.3166929,0
0.4763623,0
0.3913727,1
0.33996385,0
0.5899788,0
0.5712423,0
0.53367794,0
0.32268393,0
0.41447687,0
0.37174395,0
0.41805193,0
0.545284,0
0.51448846,0
0.57872367,0
0.58599675,0
0.33264327,0
0.61536765,1
0.49501646,0
0.46052605,0
0.37952226,0
0.5465191,0
0.55543524,0
0.32081342,0
0.5038385,0
0.36292496,0
0.657958,0
0.5508242,1
0.64437187,1
0.55154514,1
0.4167285,0
0.35362524,0
0.5356761,0
0.61857975,1
0.53546625,0
0.64202106,0
0.54741967,1
0.66691744,0
0.287797,0
0.5255561,1
0.45942342,1
0.43641692,0
0.53577363,0
0.4119784,0
0.5839908,1
0.47418192,0
0.53121275,0
0.34996706,0
0.49271965,0
0.5666685,0
0.5100078,0
0.5279562,0
0.58676356,1
0.66484606,1
0.34104452,0
0.39110088,0
0.29161942,0
0.5074273,1
0.43900082,0
0.5780248,0
0.57398576,0
0.4594391,0
0.53940153,1
0.47425142,0
0.5478717,0
0.58454025,0
0.5729432,0
0.4182218,0
0.3457228,0
0.57888305,1
0.31454644,0
0.55335075,0
0.5738752,0
0.5345644,0
0.52092713,0
0.5932772,0
0.6417519,0
0.563289,1
0.48439166,1
0.34130985,0
0.34135666,1
0.36025262,0
0.53878987,0
0.5221353,0
0.46871522,0
0.53806496,0
0.2853788,0
0.58682,1
0.3864417,0
0.54561263,0
0.33517027,0
0.39136449,0
0.29657292,1
0.5340801,0
0.36034507,0
0.358262,0
0.32802168,0
0.5326596,0
0.33766276,0
0.34997356,0
0.37378758,0
0.3977206,1
0.55305123,0
0.38200396,0
0.44843423,0
0.35413143,0
0.66075647,0
0.3430016,0
0.36313146,0
0.46723235,1
0.5867511,1
0.32111758,0
0.46917185,0
0.5821148,1
0.2899571,0
0.63902617,0
0.5676138,1
0.6852139,0
0.4038781,0
0.53109455,0
0.6464085,1
0.59566045,0
0.62421757,1
0.40955025,0
0.49817818,0
0.53723264,0
0.35459167,0
0.53949374,0
0.3847195,0
0.386234,0
0.33086622,0
0.54851997,0
0.61228853,0
0.30216318,0
0.5294515,1
0.49618134,0
0.3958333,0
0.63105345,0
0.5513818,0
0.6157988,1
0.5560991,1
0.6309017,0
0.5287333,0
0.34340897,0
0.5731024,1
0.35617128,0
0.48085907,0
0.63805926,0
0.36967385,0
0.39514887,0
0.5261368,0
0.59594667,1
0.54960144,1
0.5109896,1
0.59532386,0
0.5197206,0
0.41421723,0
0.52234626,0
0.44610077,1
0.5769345,0
0.5736354,0
0.41685367,0
0.34525883,0
0.56681263,0
0.513786,0
0.36088362,0
0.29495025,0
0.52458733,0
0.3908224,0
0.65156436,0
0.63555133,1
0.5571861,0
0.553732,0
0.33834466,0
0.58575684,0
0.3172159,0
0.55527943,0
0.60795784,0
0.3832821,0
0.41457236,0
0.48151535,1
0.55082023,0
0.6101306,1
0.5228604,0
0.57748663,1
0.43672723,0
0.34020537,0
0.5331585,0
0.45014414,0
0.6473062,1
0.5845056,0
0.30789873,0
0.5363165,1
0.3834223,0
0.4220724,0
0.54094934,0
0.5315306,0
0.67913896,1
0.60538954,0
0.3939438,0
0.58762664,0
0.4598057,0
0.56869805,0
0.28699988,0
0.34685344,0
0.55544895,1
0.59659725,0
0.56640965,1
0.5981949,1
0.5121364,0
0.41299775,0
0.57576025,0
0.5329111,0
0.5273143,0
0.45772383,0
0.30661634,0
0.3195623,0
0.293557,0
0.50797135,0
0.3777684,0
0.59395885,1
0.5608856,0
0.5953136,0
0.60372406,0
0.34721395,0
0.3423314,0
0.5702743,1
0.5654995,0
0.563784,0
0.5368026,1
0.30658287,1
0.54011524,0
0.6905801,1
0.5482561,0
0.65909743,1
0.32236534,0
0.42329517,0
0.590857,1
0.5871663,1
0.54488754,1
0.5903229,1
0.40683645,0
0.3959251,0
0.43589878,0
0.500099,0
0.32339916,0
0.33560652,1
0.43346313,0
0.37294042,0
0.59724826,0
0.4503476,0
0.29579732,0
0.546105,0
0.35936475,0
0.5528412,0
0.60820985,1
0.5751867,1
0.32270217,0
0.45087102,0
0.5752086,0
0.56869924,1
0.37497944,0
0.35956886,0
0.5882204,1
0.2964648,0
0.5654883,0
0.6604951,1
0.41608295,0
0.58487606,0
0.3429426,0
0.33735573,0
0.3642701,0
0.5944925,0
0.5406091,1
0.5781589,1
0.4616313,0
0.57762706,1
0.5780369,0
0.36872235,0
0.5044851,0
0.5533279,0
0.33180192,0
0.57685006,0
0.4078414,0
0.44137573,1
0.61451167,1
0.6921257,1
0.33568764,0
0.35684055,0
0.54733664,0
0.37116826,0
0.3475197,0
0.6194171,1
0.43897346,1
0.3614499,0
0.31965545,1
0.51404256,1
0.54835695,0
0.5748518,0
0.56338656,0
0.5834525,0
0.34263948,0
0.4620259,0
0.5600532,0
0.49478528,1
0.62292856,0
0.46578333,0
0.56818473,0
0.5207257,1
0.5914775,0
0.53114593,1
0.37062332,1
0.4719202,0
0.486649,1
0.5361021,1
0.54274493,0
0.43763754,0
0.39754373,0
0.58083045,0
0.502957,1
0.33516783,0
0.55307025,0
